286	2.3246361505506237e-06
288	7.512293627263648e-08
290	1.4014552827524459e-06
292	9.739945715390192e-07
294	1.1923663895883537e-05
296	5.098207406548253e-08
298	0.00010549719715182406
300	1.1528105689696732e-05
302	1.4040987813412987e-05
304	1.2163683772350607e-05
306	5.060899674500885e-05
308	2.164814508923313e-06
310	3.136216743961236e-08
312	1.7127310633686597e-06
314	1.0654715519488754e-06
316	2.868923937305013e-05
318	1.0322639108170334e-06
320	2.3003384936599683e-06
322	3.4778085660064875e-05
324	1.2768664131109828e-07
326	5.64781574468805e-08
328	1.4565619389131544e-06
330	9.310358634876528e-07
332	1.0176281095659949e-07
334	3.585750660771392e-08
336	3.945041445543298e-08
338	1.4529442322799326e-06
340	1.3264840690885413e-05
342	5.7030439995254494e-08
344	4.018291551959221e-07
346	9.81731037108507e-08
348	1.4152735478565816e-05
350	2.266762147173413e-07
352	3.6256027319920885e-06
354	3.1591667595895463e-07
356	5.8824613435893775e-05
358	2.2759854493519015e-08
360	8.197594254591422e-07
362	1.9293475900659207e-06
364	2.3143755653650674e-07
366	2.7347111988336782e-08
368	3.6050485574302367e-07
370	2.7004635795440507e-08
372	0.00015809042926552525
374	2.5585013628906844e-05
376	6.771056711821915e-07
378	8.755974564717891e-07
