5315	6.217970056820313e-05
8631	6.217970056820313e-05
7490	6.245325935784888e-05
7126	6.217970056820313e-05
8632	0.0036643756620609227
1989	0.00011675758146213668
6771	0.00015782100302155736
6447	0.0003126525704210251
8633	0.0003293291297312428
172	0.0002750496482128152
8634	0.0004735478029280266
8635	6.217970056820313e-05
8636	0.0003453820939657473
8637	0.00016782340795593978
808	0.0004653116354148615
8623	6.229413904600129e-05
2190	0.0013431144318613822
728	6.217970056820313e-05
470	0.0002740639304995707
8638	6.217970056820313e-05
8639	0.0001786807409606407
8640	6.231031301319455e-05
15	0.007640640618939415
8308	6.217970056820313e-05
3091	6.250508548567911e-05
8641	0.0004297770169722372
164	0.0001620569573972445
5447	6.217970056820313e-05
8642	0.00024775226407292705
8643	6.217970056820313e-05
493	0.0020734438067513917
8644	0.0001345496616093067
61	0.009173610007437275
8645	0.00018184753804386706
3824	7.074215613252203e-05
1054	6.217970056820313e-05
8646	0.019706019093623028
2009	0.00011398838780996821
8647	0.0007456312564680184
8648	0.00017291989740399926
47	0.00034361130838038575
3661	0.0006393971043867317
1678	0.0002118136954854508
8649	6.217970056820313e-05
5859	7.347475209957551e-05
2203	6.217970056820313e-05
8650	0.0066094258459192725
8651	6.217970056820313e-05
2343	6.226377538686821e-05
8652	0.000141185459376607
1459	6.590959674289305e-05
8653	6.217970056820313e-05
4537	6.233800689192122e-05
8654	6.464898841398339e-05
305	8.417227929971025e-05
8655	0.0006044203142638524
242	0.00023525493330232692
2530	0.002464807575107829
1616	0.00020148388319375418
8656	0.0005228159731057741
6491	0.00028513612447493125
3335	7.291461907998662e-05
8657	6.217970056820313e-05
7730	6.52904688588106e-05
1082	0.00038741492664193873
8658	0.00038741492664193873
8659	0.00011494062972806752
6080	0.00023526945397745518
8660	0.0013903198973694451
5094	6.217970056820313e-05
8661	6.225524779811789e-05
2418	6.217970056820313e-05
5567	6.22959270757643e-05
2166	6.217970056820313e-05
8662	0.0005787604213040467
7546	6.241355412183597e-05
8663	0.0009224588307084939
3518	0.00031684565887963125
198	6.217970056820313e-05
8664	0.0013193376311632626
89	0.0002474854301674732
8665	0.026053847704277554
8666	0.00011602026716707369
338	0.00023558204560278668
8667	6.217970056820313e-05
5879	6.226933287488165e-05
8668	0.0007361638576232569
7	0.034113936452768424
8669	0.0003932098043720936
336	0.00021533414916351191
919	0.0001045217739671042
8670	0.002702670698892502
3652	6.869560245202924e-05
8671	0.0015587752809456926
7397	6.233079502803263e-05
5430	6.217970056820313e-05
8672	0.004575311387754197
8673	6.217970056820313e-05
425	6.225387035914329e-05
8674	9.815204989849574e-05
8675	0.0001573605084298662
2499	6.217970056820313e-05
8676	0.00032431959420649504
1087	6.217970056820313e-05
8677	0.0001253906235060781
591	0.0031711917902128594
8678	0.00011456951351335186
51	7.809617854461394e-05
8679	6.241355412183597e-05
6775	6.237776446685605e-05
1135	0.0005684424385146717
8680	6.217970056820313e-05
8681	0.00018725302483892165
8682	0.00026907301788732887
8683	0.00019454953336669437
1129	0.00012047511196574581
4516	6.217970056820313e-05
233	0.00645357472197627
5236	6.217970056820313e-05
8684	0.008200247185212927
8685	0.00018193311068097557
820	0.0002308452487135903
1408	6.303093289028898e-05
8686	0.0003040353722143086
6569	6.217970056820313e-05
8687	0.0007663256967910756
579	0.0001968846037255929
8688	0.00045563945984779323
580	6.217970056820313e-05
109	0.0005909631857090833
8689	6.295140599994422e-05
77	0.0006539168564167404
5834	6.217970056820313e-05
8690	0.0010041024227669816
1833	0.0006349339112991226
8691	0.0010705423747066124
6717	0.0006317330036664451
8692	8.222769964608167e-05
437	7.613007946231535e-05
8693	0.00039091471924626315
6114	6.360723385988673e-05
4703	6.217970056820313e-05
8694	0.00016848811750520406
5095	6.217970056820313e-05
5405	6.233800689192122e-05
8695	0.0005223663622665347
732	0.0002489231648024804
8696	0.001447114119109652
8697	6.217970056820313e-05
2808	6.262168873398496e-05
8698	0.0002337048581592641
8699	0.0004027167202059529
69	0.0017711371974820087
8700	0.00016144059526298956
3765	7.430727313077991e-05
2836	0.005849920773970831
106	0.000695116743733277
1469	6.217970056820313e-05
8701	0.0010861372184978138
8702	0.0005170244110671333
243	6.694377080866674e-05
8703	6.270462801964982e-05
5476	0.001355594263762144
107	0.00037962178281969347
8704	0.013470706214314506
8705	0.019406029669575383
8706	6.217970056820313e-05
2888	8.237700143725247e-05
8707	0.0007464253475391758
2936	0.0005880757461128321
5402	6.217970056820313e-05
4341	6.809717230313566e-05
2189	6.217970056820313e-05
8708	6.225524779811789e-05
7852	6.237056330382707e-05
6393	6.217970056820313e-05
8709	0.0004897139234657603
3650	6.217970056820313e-05
8710	6.217970056820313e-05
6745	6.234511056720085e-05
8398	7.30025819126083e-05
8711	0.00018104476131179342
8712	6.260276709915836e-05
8713	0.00042347293815704883
1397	0.00027162749667609953
8714	0.0005276384535757456
1847	0.0005868532241179543
5412	6.217970056820313e-05
8715	0.0001475600619956699
5818	6.217970056820313e-05
8716	6.217970056820313e-05
5594	6.231797248992395e-05
4950	6.217970056820313e-05
8717	0.005569207157555894
7685	6.217970056820313e-05
8718	0.0001432537981225308
4354	0.00011758903947451188
8719	0.00016217216661661239
7386	9.735366373727642e-05
1607	6.338336350240527e-05
8720	0.001579566054799261
6492	6.217970056820313e-05
8721	0.0011565653748794754
4417	6.24784860630921e-05
7222	0.0001017284597959397
8722	6.791376852533236e-05
8723	0.0006178766116159799
8724	6.217970056820313e-05
2006	6.240713587358124e-05
8725	6.217970056820313e-05
4954	6.322801327095105e-05
8726	0.00011506276150853016
8727	0.00018942956595586506
162	0.0002924417059305764
2211	6.236825250043856e-05
4167	6.217970056820313e-05
707	6.217970056820313e-05
8728	0.0001480820738807041
3361	6.217970056820313e-05
8729	0.000338644873948551
5180	6.365644187265907e-05
8730	0.002458326298473692
8731	6.400284011741043e-05
5078	0.00021086621481542368
8732	0.00017718479996469295
4402	6.302227608602697e-05
8733	0.00021249020774812414
1730	0.00016706070927975487
5388	6.865099364770749e-05
8734	6.217970056820313e-05
2891	7.099354405825764e-05
3643	6.382478221664628e-05
7955	6.217970056820313e-05
8535	0.0003836664389849322
8735	0.00024044693732477602
5265	0.00015464269453896364
8736	6.217970056820313e-05
3430	6.29840628068077e-05
8737	0.00018231512459730595
4585	6.217970056820313e-05
8738	0.00019735132313538974
3041	0.00029599445837702844
8739	0.001479958985155646
8740	6.217970056820313e-05
1379	6.242566829350699e-05
8741	0.0007452765114954948
2205	8.7358674461321e-05
1782	7.260292100654946e-05
8742	6.217970056820313e-05
5150	6.253110931872825e-05
5452	0.0001323590689697999
8743	0.00028689062906632885
1930	0.001271035482471851
2739	6.22499117484213e-05
8744	0.001325458049108579
8745	6.217970056820313e-05
2362	6.258226190454065e-05
8746	0.00017248422445595467
1421	0.00013767076198439046
1980	6.27353205158956e-05
8747	6.225524779811789e-05
17	0.00019108885738705283
8748	6.287326523705185e-05
2984	7.600225283719527e-05
706	0.00028759602601090685
6142	6.217970056820313e-05
7715	0.0005705137498517021
6067	6.224523100307342e-05
8749	6.217970056820313e-05
4287	6.277958963173645e-05
2755	6.225408044723858e-05
8750	0.0011114750472359842
1310	0.00011302886323546449
1749	6.217970056820313e-05
8751	0.0020696205906204274
8479	6.225387035914329e-05
3748	6.217970056820313e-05
8752	6.217970056820313e-05
290	0.0005273365719368925
8753	6.217970056820313e-05
6831	6.217970056820313e-05
8754	0.00011506276150853016
949	0.0012977289024095706
8755	0.00024626802690461814
3597	6.217970056820313e-05
2662	6.217970056820313e-05
7003	0.00013214461494116098
8756	0.00039903362437576043
3663	6.323417683816885e-05
8757	8.85911996527806e-05
3128	6.440455431201126e-05
4335	0.0002929977319340318
8758	6.23137687587079e-05
3431	0.0008815894729335835
5606	6.217970056820313e-05
8629	6.233023405246427e-05
8759	0.0003220358623880731
6646	0.00011599817404686466
8760	6.225524779811789e-05
8761	0.00011569210999750626
5006	8.0245086775119e-05
8762	0.00011443836410373038
8112	6.232742727239853e-05
8763	6.217970056820313e-05
6736	9.507723119085578e-05
1987	0.0001692714361770886
8764	0.0002472860919659437
8765	0.0002868831504076221
8766	6.723727797928326e-05
225	0.000858254257918637
2440	6.217970056820313e-05
3102	0.0002884513263089582
556	0.0003543037795119615
1346	6.217970056820313e-05
4989	6.217970056820313e-05
8767	0.00022094825824458
8768	0.0006985064062056021
1452	6.217970056820313e-05
8769	0.00019781796450978227
936	6.217970056820313e-05
6665	6.217970056820313e-05
636	7.505313661428401e-05
6094	6.217970056820313e-05
7896	6.217970056820313e-05
8770	0.00011392823545704804
7169	6.217970056820313e-05
8771	0.00012543288294703122
3483	6.271576901896042e-05
8772	6.217970056820313e-05
